GiftId,TripId
77751,361
76567,361
95306,361
37724,361
55962,361
15829,361
1207,361
5295,361
13853,361
88721,361
1085,361
21739,361
89929,361
26047,361
92986,361
14696,361
23284,361
84705,361
35306,361
44554,361
25420,361
13075,361
38647,361
23672,361
98021,361
43624,361
4207,361
84652,361
36937,361
86508,361
98129,361
26512,362
92108,362
30614,362
90054,362
85798,362
11160,362
60866,362
90619,362
95996,362
95514,362
34811,362
58823,362
24973,362
84788,362
97329,362
95568,362
22828,362
4468,362
24298,362
88590,362
94984,362
18359,362
9805,362
74714,362
71146,362
13723,362
96779,362
65152,362
95553,362
87379,363
14289,363
17665,363
3112,363
58483,363
37803,363
25247,363
27546,363
13798,363
45691,363
44768,363
97619,363
12193,363
79242,363
5389,363
51087,363
16257,363
83544,363
53947,363
17757,363
59577,363
30686,363
14895,363
96795,363
26829,363
27427,363
22509,363
83281,363
56214,363
72301,363
54103,363
8238,363
97856,363
10750,363
98071,363
83072,363
57119,363
1970,363
29285,363
17442,363
21457,363
51259,363
78588,363
25065,363
38414,363
4099,363
4466,363
17916,363
42214,363
18862,363
27144,363
15919,363
57819,363
66,363
50617,363
25841,363
89876,363
9674,363
9526,363
76894,363
20173,363
7990,363
19189,363
10320,363
9399,363
7124,363
53515,363
5325,363
66383,363
85729,363
51920,363
11987,363
27518,363
34728,363
12417,363
84918,363
93436,363
13132,363
24844,364
33319,364
4630,364
98594,364
73308,364
6307,364
90503,364
8074,364
18927,364
28794,364
18718,364
47477,364
56263,364
1389,364
72832,364
13011,364
66396,364
54699,364
20752,364
59456,364
73591,364
74786,364
48158,364
6568,364
1193,364
5564,364
32321,364
91563,364
52661,364
78646,364
28718,364
8805,364
8974,364
4995,364
90676,364
73299,364
3863,364
72869,364
7505,364
49839,364
39370,364
71008,364
72557,364
12946,364
12967,364
9527,364
86632,364
68947,364
81180,364
68467,364
27020,364
54605,364
1282,364
99032,364
12438,364
65757,365
75635,365
51316,365
43999,365
63708,365
71133,365
40181,365
66134,365
9892,365
99698,365
75445,365
34028,365
19836,365
43714,365
36506,365
34065,365
60738,365
42549,365
3485,365
41492,365
75677,365
54300,365
20842,365
81593,365
43799,365
87162,365
79881,365
9624,365
96728,365
42206,365
74038,365
60859,365
14160,365
33684,365
58311,365
17799,365
74457,365
56689,365
96754,365
79714,365
1049,365
25509,365
66265,365
71746,365
12178,365
63244,365
51736,365
63136,365
9821,365
2590,365
26104,365
22749,365
22904,365
74623,366
64946,366
35758,366
41602,366
90834,366
32590,366
78420,366
36256,366
32896,366
19851,366
91055,366
17804,366
64689,366
51466,366
24486,366
40183,366
5370,366
7081,366
24935,366
25922,366
71836,366
63186,366
5822,366
48730,366
34827,366
66901,366
90447,366
28418,366
83070,366
42331,366
49935,366
55607,366
42454,366
52474,366
59499,366
78090,366
95633,366
48058,366
72497,366
49992,366
20709,366
900,366
45041,366
79142,366
55358,366
16337,366
30416,366
67152,366
20770,366
10296,366
31827,366
84371,366
77879,366
95169,366
15621,366
18054,366
83978,367
30518,367
48421,367
28456,367
49071,367
70322,367
29385,367
76971,367
20944,367
7575,367
91568,367
93632,367
29007,367
71360,367
37634,367
8060,367
49141,367
63841,367
77250,367
89410,367
19332,367
73813,367
63779,367
49674,367
17655,367
75161,367
94418,367
2278,367
86659,367
40115,367
35792,367
90964,367
43226,367
68394,367
62919,367
53669,367
5844,367
5064,367
41237,367
44582,367
98426,367
76717,367
75382,367
10289,367
58642,367
65634,367
31903,367
90812,367
51040,367
26566,367
28478,367
40837,367
86203,367
73329,367
29131,367
84716,367
64694,367
18991,367
8258,367
78846,367
97776,368
3848,368
23311,368
99176,368
65862,368
27246,368
76263,368
39778,368
82229,368
80606,368
67711,368
95102,368
85549,368
50088,368
30352,368
15577,368
66681,368
47235,368
61275,368
70943,368
99864,368
33597,368
93510,368
55410,368
56581,368
78541,368
28549,368
31452,368
23574,368
67180,368
40169,368
670,368
50200,368
5059,368
29988,368
56153,369
79326,369
84344,369
41673,369
7458,369
1209,369
76486,369
22710,369
56647,369
36286,369
49983,369
28032,369
94640,369
19705,369
69940,369
93887,369
37243,369
61699,369
65226,369
17310,369
20984,369
16335,369
81947,369
84496,369
28009,369
20050,369
24781,369
60123,369
67344,369
13780,369
74939,369
45150,369
99327,369
37925,369
33504,369
88267,369
53824,369
67244,369
48451,369
32448,369
66273,369
60337,369
90730,369
86492,369
21162,369
28607,369
81490,369
30207,369
74569,369
10399,369
48117,369
8638,369
77031,369
56580,369
60386,369
81565,369
52309,369
50035,369
369,370
28654,370
60730,370
514,370
83854,370
8441,370
14135,370
85032,370
90225,370
72284,370
69372,370
63717,370
26446,370
30464,370
14649,370
3891,370
18808,370
86796,370
74820,370
63282,370
12862,370
76908,370
33397,370
37809,370
23198,370
36394,370
25518,370
10288,370
19862,370
83228,370
99827,370
74493,370
50041,370
72034,370
88136,370
14632,370
2141,370
61717,370
47143,370
70264,370
98802,370
35883,370
37433,370
16012,370
62488,370
74704,370
58521,370
21180,370
32014,370
85659,370
38209,370
23764,370
99402,370
30360,370
65280,370
49895,370
68470,370
72894,370
53212,370
64088,370
91538,370
33040,370
72714,370
26791,370
64627,370
69732,370
77201,370
77563,370
74981,370
68134,370
88748,370
47929,370
5620,370
6539,371
22269,371
74196,371
53373,371
99205,371
38967,371
97383,371
82418,371
83336,371
98696,371
61823,371
91309,371
39014,371
87232,371
31285,371
23443,371
47066,371
59813,371
38472,371
20897,371
35251,371
36183,371
82187,371
64026,371
62343,371
83984,371
99198,371
94758,371
20210,371
93576,371
59763,371
23254,371
37833,371
45757,371
71366,371
97822,371
2277,371
96550,371
63737,371
17298,371
27609,371
30917,371
98823,371
71245,371
77332,371
57697,371
64127,371
90251,371
56743,371
58284,371
33814,371
5416,371
60719,371
693,371
44981,372
76180,372
47372,372
76375,372
18513,372
73080,372
76454,372
68659,372
7376,372
93281,372
66324,372
65447,372
53550,372
70986,372
58462,372
51690,372
48288,372
65695,372
70623,372
45709,372
78673,372
28702,372
67303,372
33625,372
56556,372
47183,372
32025,372
59899,372
42903,372
52247,372
69120,372
77319,372
91954,372
62757,372
87552,372
77614,372
31042,372
41489,372
20342,372
44410,372
25077,372
60281,372
78612,372
18024,372
56364,372
59519,372
51501,372
64782,372
45850,372
94018,372
67131,372
51491,372
57784,372
77084,372
73316,372
46980,372
74665,372
59396,372
91542,372
59118,372
72390,372
66706,372
31929,372
50497,372
71977,372
36353,372
24237,372
56293,372
53064,372
31873,372
40446,372
65303,372
52059,372
42219,372
74642,372
92971,372
59643,372
66021,372
76956,372
74124,372
13114,372
45240,372
39441,372
37049,372
41309,372
41550,372
60419,372
67726,372
55456,372
65660,372
50847,372
51433,372
73312,372
62635,372
41301,372
95147,372
44269,372
51603,372
71884,372
93090,372
36124,373
53959,373
21868,373
60069,373
3527,373
36192,373
62336,373
25220,373
34800,373
36476,373
29207,373
53352,373
80292,373
35951,373
36324,373
28753,373
15907,373
48765,373
30157,373
15259,373
38751,373
54857,373
35920,373
37576,373
43402,373
37244,373
3021,373
93166,373
63262,373
45430,373
8075,373
81485,373
10785,373
29031,373
2132,373
78070,373
86285,373
7799,373
61853,373
61606,373
77847,373
5380,373
97898,373
25861,373
22394,373
65699,373
96227,373
11452,373
56731,373
63141,373
64407,373
5349,373
1628,373
16380,373
32971,373
14413,373
76897,373
37412,373
22630,373
17327,373
5798,373
90442,373
33232,373
6741,373
72686,373
25983,373
2551,373
4070,373
44661,373
83489,373
71599,373
89185,373
6832,373
3786,373
90096,374
69895,374
62860,374
54047,374
61806,374
37971,374
8301,374
68361,374
9976,374
14826,374
72251,374
9290,374
52116,374
51867,374
51074,374
26132,374
42907,374
70828,374
62072,374
45482,374
28202,374
75158,374
85817,374
32151,374
33215,374
92821,374
33405,374
50849,374
42184,374
70089,374
15614,374
69688,374
71899,374
28380,374
9656,374
6790,374
84578,374
95292,374
13479,374
37517,374
70234,374
4092,374
45840,374
44766,374
41714,374
90683,374
24343,374
31342,374
12890,374
39361,375
33884,375
87441,375
8402,375
28673,375
89804,375
57905,375
12650,375
312,375
28166,375
69835,375
6231,375
22094,375
97985,375
66149,375
31448,375
99083,375
43094,375
28345,375
3192,375
71961,375
11782,375
11533,375
38660,375
48406,375
76725,375
8479,375
16399,375
48239,375
73764,375
49693,375
76846,375
47598,375
93212,375
34001,375
68867,375
80723,375
16466,375
35409,375
91356,375
48683,375
49260,375
74873,375
55004,375
48515,375
56508,375
75730,375
50180,375
91861,375
11614,376
98552,376
77166,376
17242,376
41224,376
90227,376
60458,376
86618,376
71125,376
41040,376
69743,376
22894,376
86519,376
64913,376
50691,376
746,376
72145,376
92677,376
92200,376
29262,376
55707,376
78478,376
66579,376
2905,376
99993,376
72791,376
97687,376
55551,376
90806,376
24144,376
67086,376
92003,376
81014,376
7130,376
42446,376
66760,376
49757,376
17810,376
89276,376
20540,376
61899,376
76362,376
93179,376
84372,376
91365,376
65881,376
87077,376
6624,376
36542,376
88150,376
73679,376
15106,376
79261,376
26024,376
25950,376
25842,376
56692,377
41505,377
29328,377
12410,377
58558,377
20343,377
71843,377
47177,377
4187,377
65419,377
55875,377
68241,377
34143,377
39544,377
26299,377
36512,377
24080,377
35609,377
64720,377
53970,377
37596,377
37461,377
56275,377
95402,377
89649,377
36475,377
41638,377
62667,377
32408,377
51581,377
55787,377
24941,377
20227,377
35197,377
29747,377
16580,377
62230,377
14472,377
46664,377
25230,377
21388,377
37475,377
49835,377
17692,377
38293,377
34601,377
67949,377
64690,377
20746,377
12001,377
46235,377
12230,377
55993,377
33424,377
65115,377
27121,377
86186,377
59098,377
70349,377
95100,377
41156,377
36273,377
16393,377
16973,377
63411,377
35205,377
47675,377
37941,377
61247,377
11624,377
62602,377
42622,377
30749,377
53079,377
44097,377
53888,377
36094,377
68544,377
70173,377
45366,377
28796,377
79355,377
31953,377
33580,377
33115,377
38223,377
25848,377
31769,377
52091,377
34067,377
43989,377
38046,377
65288,377
35099,377
61686,377
39751,377
42280,377
86227,378
93836,378
73143,378
25324,378
56112,378
55409,378
76958,378
79096,378
95440,378
84848,378
24891,378
79254,378
94586,378
74644,378
16069,378
84682,378
96459,378
85171,378
93162,378
74271,378
55533,378
15217,378
88836,378
85887,378
97093,378
81443,378
93451,378
78316,378
89976,378
72728,378
35682,378
87800,378
79229,378
32974,378
85810,378
88280,378
89851,378
79150,378
89204,378
95332,378
22982,378
25070,378
87996,378
75355,378
98983,378
78601,378
85275,378
89399,378
86065,378
97868,378
94787,378
88189,378
82645,378
37520,378
95286,378
86118,378
93917,378
24369,378
75040,378
95650,378
75352,378
57226,378
50110,378
76613,378
5079,378
81279,378
35425,378
95906,378
76234,378
80783,378
99876,378
79471,378
72531,378
78832,378
72473,378
87665,378
33153,378
94123,378
88018,378
97867,378
80694,378
83256,378
87865,378
34757,378
79370,378
75588,378
91484,378
81493,378
92506,378
91733,378
92520,378
81187,378
80385,378
75278,378
90081,378
98756,378
88242,378
89745,378
50859,379
1118,379
83774,379
91340,379
51728,379
58069,379
58930,379
79456,379
48003,379
87130,379
47266,379
38278,379
59380,379
27924,379
65344,379
97430,379
41300,379
3559,379
68065,379
44536,379
7326,379
64369,379
84720,379
45910,379
33880,379
73727,379
91740,379
18917,379
53328,379
43779,379
14262,379
7003,379
16910,379
35978,379
72793,379
26656,379
7266,379
11467,379
10352,379
13915,379
61079,379
73534,379
11380,379
84690,379
20180,379
57256,379
52490,379
67453,379
12798,379
96386,379
1612,379
65990,379
65761,379
15550,379
57128,379
4012,379
9636,379
10475,379
24851,379
64494,379
53098,379
17996,379
1423,379
52024,379
42631,379
71429,379
75019,379
73193,379
61716,379
26604,379
49884,379
77767,379
24921,379
38476,379
90248,379
19078,379
36682,379
13017,379
92460,379
76657,379
10598,379
57288,379
43415,379
11890,379
64039,379
51025,379
4475,379
84394,380
32259,380
48727,380
19104,380
12262,380
11766,380
79187,380
81389,380
1186,380
88930,380
9753,380
12237,380
11163,380
68713,380
34364,380
10949,380
46248,380
13038,380
19569,380
18017,380
35834,380
12259,380
13140,380
2831,380
13687,380
1415,380
24812,380
96249,380
54417,380
83922,380
16809,380
54294,380
74016,380
51244,380
35312,380
8609,380
78098,380
54620,380
22066,380
10622,380
11971,380
80791,380
96863,380
71037,380
40023,380
83200,380
45561,380
17733,381
9347,381
14953,381
61913,381
24644,381
54216,381
73903,381
11842,381
36087,381
19772,381
60065,381
65697,381
40731,381
27824,381
51871,381
19260,381
34166,381
28790,381
75657,381
33419,381
64108,381
45849,381
74332,381
16932,381
21947,381
35753,381
69032,381
57550,381
47439,381
73816,381
23292,381
29473,381
57420,381
39561,381
45438,381
40593,381
54775,381
48592,381
34461,381
28085,381
20113,381
39718,381
30851,381
48787,381
96614,381
18159,381
14736,381
50886,381
59884,381
33883,381
63235,381
24547,381
63581,381
41079,381
19576,381
18940,381
19351,381
54682,381
17478,381
54359,381
14770,381
54802,381
41628,381
33836,381
52517,381
93232,381
18348,381
34216,381
14510,381
58265,381
46603,381
32716,381
45319,381
73475,381
36117,381
23634,381
50474,381
60218,381
39456,381
56455,381
53469,381
27374,381
53103,381
81329,381
86049,381
61293,381
9261,381
15783,381
43114,381
24076,381
16091,381
51642,381
33987,381
50414,381
38895,382
6744,382
47385,382
7599,382
16557,382
11504,382
22365,382
73309,382
12150,382
7898,382
88771,382
91521,382
23908,382
3670,382
376,382
94957,382
62034,382
32128,382
33974,382
15446,382
56208,382
71667,382
76707,382
72680,382
29515,382
16546,382
12342,382
54339,382
55385,382
82998,383
5896,383
24551,383
6417,383
43296,383
69465,383
22136,383
72029,383
15996,383
32862,383
48647,383
62658,383
27255,383
71992,383
26511,383
46702,383
81779,383
79138,383
45255,383
3729,383
47614,383
4572,383
34066,383
51507,383
97085,383
16775,383
88262,383
2125,383
4731,383
97082,383
50728,383
15670,383
60405,383
1789,383
87121,383
54336,383
76289,383
8244,383
3365,383
3013,383
93585,383
83692,383
51160,383
74358,383
29090,383
81466,383
64156,383
22170,383
6222,383
75379,383
25652,383
89258,383
5715,383
3852,383
4276,383
63611,383
89073,383
46316,383
1952,383
84841,383
42728,383
8785,383
10722,383
4765,383
37262,383
11689,383
52137,383
54112,383
2126,383
67393,383
38132,383
30542,383
49902,383
2788,383
79062,383
61829,383
4696,383
9565,383
6411,383
8538,383
48378,383
36263,383
10237,383
30532,383
68274,383
7032,383
32728,383
31133,383
7047,383
5639,383
75041,383
2419,383
7205,383
39248,384
61360,384
33048,384
6023,384
17450,384
6367,384
94715,384
61713,384
37149,384
24939,384
2109,384
21639,384
56654,384
17036,384
39802,384
97705,384
40510,384
73225,384
27404,384
28312,384
64359,384
73047,384
57426,384
37706,384
14725,384
52594,384
9871,384
11085,384
9863,384
7797,384
31009,384
55350,384
38622,384
9119,384
79927,384
12385,384
85669,384
34648,384
14570,384
36689,384
25569,384
25476,384
34169,384
42397,384
80875,384
25869,384
36445,384
35026,384
10630,384
88874,384
68166,384
25870,384
37238,384
27812,384
43488,384
53524,384
79147,384
44491,384
42881,384
5500,384
18712,384
29835,384
64298,384
27655,384
21714,384
65673,384
8624,384
46749,384
34337,384
98896,384
25912,384
76612,384
30085,384
9893,384
84621,384
55470,384
17272,384
14909,384
16545,384
149,384
20605,384
39480,384
83473,384
25081,384
11538,384
11094,384
21800,384
45412,384
43299,384
8215,384
39987,384
4729,384
7576,384
17198,384
42108,384
39531,384
24242,384
15364,384
52612,384
44304,385
56614,385
19747,385
1096,385
58983,385
61811,385
21364,385
47794,385
45347,385
42983,385
34411,385
52070,385
76344,385
61169,385
72478,385
23280,385
72643,385
60096,385
16480,385
37532,385
3933,385
57721,385
58408,385
53267,385
43908,385
53100,385
71842,385
42698,385
41365,385
39754,385
5164,385
91505,385
47091,385
20461,385
15478,385
37322,385
40522,385
19149,385
6497,385
99867,385
58810,385
72106,385
7508,385
50189,385
64389,385
48740,385
62702,385
88407,385
25808,386
59870,386
34629,386
59944,386
79622,386
285,386
76001,386
3781,386
80958,386
72877,386
40228,386
292,386
84825,386
40002,386
91308,386
48922,386
36276,386
74315,386
58853,386
47083,386
89032,386
2755,386
98645,386
71902,386
49330,386
48959,386
20429,386
51707,386
53253,386
80036,386
33159,386
19537,386
87308,386
78653,386
18001,386
21210,386
99566,386
37949,386
21818,386
9039,386
20534,386
94703,386
63056,386
43591,386
76027,386
81592,386
51773,386
61859,386
34212,386
10030,387
16604,387
66044,387
28707,387
5910,387
7159,387
85927,387
20422,387
37162,387
79230,387
48164,387
97221,387
17089,387
16182,387
97065,387
13981,387
45146,387
1116,387
13781,387
74709,387
82817,387
1706,387
42470,387
19585,387
41639,387
44963,387
38872,387
36517,387
49404,387
44481,387
14891,387
96833,387
43825,387
42104,387
63126,387
85454,387
61665,387
15799,387
64011,387
86521,387
56922,387
3265,387
81219,387
33277,387
32918,387
10983,387
91621,387
64781,387
82989,387
17302,387
46390,387
33058,387
2677,388
22026,388
39422,388
77864,388
96655,388
71163,388
32110,388
8842,388
13139,388
84998,388
53766,388
81600,388
41039,388
57922,388
77944,388
2822,388
93292,388
99699,388
57041,388
76675,388
80383,388
89144,388
78613,388
93364,388
2960,388
73703,388
28719,388
81958,388
87720,388
74911,388
85061,388
45245,389
98035,389
74420,389
80527,389
50055,389
27728,389
9609,389
22363,389
90399,389
39518,389
44019,389
35846,389
1382,389
31998,389
46438,389
2148,389
49265,389
7096,389
32340,389
19858,389
99294,389
95187,389
33773,389
8687,389
99040,389
47850,389
31646,389
36450,389
29962,389
16265,389
60958,389
1777,389
63919,389
12395,389
70555,389
15801,389
32273,389
14027,389
86293,389
52926,389
84094,389
10132,389
37759,389
96782,389
73642,389
78571,389
48292,389
1728,389
44027,389
70647,389
57663,389
24201,389
61727,389
24197,389
33222,389
55851,389
19607,389
54293,389
69333,389
39655,389
93153,389
91544,389
38446,389
91357,389
29113,389
84480,389
34368,389
2655,389
40276,390
1034,390
96955,390
28840,390
66887,390
11523,390
72238,390
67445,390
71830,390
10096,390
92914,390
96194,390
38800,390
18901,390
47612,390
11902,390
60154,390
99348,390
29743,390
47054,390
67075,390
40430,390
7150,390
5713,390
98053,390
1175,390
85318,390
26865,390
52671,390
49230,390
75137,390
80058,390
13778,390
9316,390
85898,390
80192,390
23332,390
364,390
57304,390
21979,390
52628,390
81739,390
35457,390
41446,390
4438,390
5181,390
32069,390
83248,390
88379,390
41918,390
21851,390
95697,390
18630,390
76068,390
3281,390
40926,390
86449,390
49940,391
82034,391
81277,391
70390,391
39048,391
18967,391
10499,391
90970,391
48396,391
17792,391
48792,391
36773,391
49485,391
68255,391
60271,391
2710,391
8156,391
77339,391
22655,391
23804,391
60637,391
28250,391
26294,391
55001,391
92329,391
96527,391
5000,391
57168,391
1925,391
41716,391
15503,391
68367,391
17044,391
70432,391
86532,391
35881,391
55418,391
91553,391
56567,391
81987,391
9319,391
57884,391
72061,391
4823,392
7890,392
97174,392
73278,392
73916,392
30700,392
71851,392
10393,392
76691,392
42941,392
15448,392
37972,392
54695,392
77330,392
47236,392
59239,392
56496,392
46072,392
71882,392
21789,392
56325,392
65185,392
94802,392
61948,392
39727,392
74807,392
22951,392
23755,392
50672,392
86547,392
3347,392
51248,392
9784,392
69715,392
44471,392
67528,392
23998,392
43980,392
2366,392
89514,392
61543,392
50487,392
88632,392
22216,392
56683,393
45166,393
22202,393
44147,393
44361,393
72812,393
24540,393
21589,393
33238,393
92207,393
76330,393
38335,393
90830,393
23919,393
16966,393
30648,393
42681,393
48601,393
64939,393
37708,393
1629,393
58780,393
58195,393
62650,393
8747,393
58401,393
56558,393
42114,393
15544,393
63767,393
58189,393
62273,393
95290,393
12086,393
10254,393
63113,393
24129,393
99914,393
23637,393
10200,393
64221,393
4651,393
25269,393
31815,393
11922,393
17821,393
17892,393
95312,393
98312,393
26942,393
47590,393
61471,393
56196,393
6609,393
20258,393
14484,393
58756,393
98478,393
43739,393
25878,393
17567,393
56872,393
36068,393
19397,393
28631,393
88151,393
56261,393
94129,393
97731,393
21478,393
9645,393
18633,393
24637,393
30230,393
758,393
43600,393
17652,393
76313,393
18597,393
35574,393
62802,393
17319,393
44209,393
24210,393
1747,394
87275,394
52604,394
54330,394
94385,394
91331,394
44660,394
93228,394
19528,394
59120,394
35039,394
51591,394
19550,394
65509,394
35902,394
12128,394
96586,394
63519,394
49906,394
70562,394
49457,394
60312,394
56854,394
32595,394
72039,394
95063,394
30250,394
96652,394
71391,394
87250,394
10098,394
5449,394
87790,394
45695,394
15186,394
41298,394
47476,394
44722,394
70728,394
67581,394
91180,394
88534,395
24707,395
63240,395
82477,395
91593,395
84154,395
75462,395
94244,395
88140,395
65114,395
79133,395
87497,395
56149,395
95843,395
98467,395
57601,395
8875,395
30946,395
40090,395
62097,395
35298,395
93459,395
28266,395
229,395
81348,395
31695,395
92548,395
85397,395
24813,395
30965,395
14596,395
41856,395
78311,395
19934,395
10108,395
70186,395
61265,395
31109,395
17190,395
77265,395
11320,395
69206,395
3122,395
65887,395
28002,395
12821,395
68032,395
57954,395
28052,395
94215,395
25426,395
99966,395
35091,395
66497,395
40612,395
50945,395
10485,395
54156,395
94380,395
42375,395
41926,395
48046,395
63684,395
112,395
43388,395
87201,395
73492,395
18960,395
91311,395
65808,396
82533,396
95592,396
20307,396
86539,396
91429,396
86502,396
24607,396
94764,396
89059,396
80019,396
95096,396
82099,396
93824,396
89727,396
16674,396
79231,396
67903,396
64174,396
62898,396
93311,396
92194,396
90007,396
78708,396
86292,396
50275,396
19264,396
53431,396
86357,396
21401,396
91796,396
84792,396
82879,396
87675,396
87059,396
18078,396
79042,396
94351,396
96200,396
51844,396
85881,396
86309,396
93886,396
54650,396
92147,396
62550,396
96421,396
55154,396
84470,396
30521,396
82537,396
38412,396
95557,396
90852,396
47832,396
64718,396
6570,396
93577,396
80277,396
48990,396
95132,396
95258,396
98391,396
99043,396
84925,396
85217,396
30728,396
50868,396
90125,396
562,396
81238,396
53778,396
87923,396
85634,396
58769,396
85566,396
79782,396
35498,396
86777,396
93804,396
66544,396
48143,396
86642,396
96626,396
40120,396
95215,396
88562,396
93087,396
82885,396
30572,396
88490,396
65797,396
88761,396
28217,396
80896,396
89044,396
98633,396
85256,396
56348,396
74525,396
33865,397
8423,397
18702,397
38810,397
87074,397
45062,397
54949,397
41235,397
74040,397
27333,397
50237,397
50602,397
49751,397
44158,397
61192,397
14814,397
57645,397
52610,397
84798,397
43006,397
48638,397
6612,397
30144,397
51651,397
10177,397
4540,397
84131,397
40237,397
46293,397
1154,397
42337,397
33851,397
31939,397
80570,397
53465,397
18404,397
38379,397
39882,397
15890,397
17399,397
20116,397
21931,397
38617,397
11055,397
36470,397
30221,397
20683,397
46044,397
38483,397
11073,397
22440,397
36974,397
15911,397
12239,397
71197,397
23152,397
669,397
8044,397
31376,397
30139,397
65840,397
41708,397
26359,397
24853,397
7496,397
57886,397
30020,397
46910,397
9678,397
51104,397
17935,397
7423,397
7855,397
55201,397
56329,397
46314,397
23199,397
23628,397
4722,397
7273,397
10692,397
18555,397
99618,397
13786,397
39553,397
21722,397
49564,397
54885,397
20849,397
13145,397
97431,397
14473,397
83421,397
53449,397
11267,397
49173,397
31404,397
13729,397
72846,398
66679,398
69927,398
20560,398
99120,398
1521,398
39669,398
34532,398
5483,398
37460,398
51043,398
9014,398
14447,398
26665,398
605,398
45898,398
70370,398
51389,398
6758,398
38605,398
30305,398
22781,398
20996,398
30870,398
82750,398
17590,398
68439,398
19659,398
70037,398
2282,398
8749,398
86274,398
43253,398
4217,398
18431,398
4954,398
17517,398
10606,398
2498,398
75098,398
54831,398
13826,398
82896,398
24448,398
33149,398
59879,398
55626,398
31365,398
65242,398
65088,398
90803,398
72710,398
59217,398
96743,398
75946,398
56032,398
24145,398
84797,398
37298,398
24990,398
11980,398
13673,398
30163,398
48828,398
25438,398
2604,398
25388,398
32979,398
55652,398
18828,398
94143,399
63763,399
66637,399
58915,399
98178,399
28978,399
60282,399
40591,399
29124,399
94276,399
3114,399
23736,399
76489,399
37884,399
96804,399
91391,399
81938,399
32315,399
78796,399
70504,399
89368,399
38254,399
82283,399
47383,399
79765,399
81501,399
5391,399
86392,399
48385,399
87339,399
2659,399
59717,399
61893,399
68797,399
27810,399
45396,399
50574,399
56167,399
61534,399
98437,399
4150,399
94772,399
26105,399
10203,399
75155,399
47505,399
59472,399
71578,399
37787,399
82198,399
8647,399
47384,399
30152,399
39790,399
37375,399
6854,399
72770,400
76817,400
70509,400
33680,400
60603,400
61847,400
67512,400
67634,400
94735,400
77208,400
70065,400
15320,400
71815,400
58137,400
64638,400
71929,400
29258,400
65104,400
38804,400
60411,400
68883,400
22581,400
91804,400
61616,400
37174,400
43645,400
39187,400
46112,400
58282,400
32745,400
77939,400
55973,400
67856,400
60174,400
69706,400
72659,400
34333,400
26904,400
64776,400
67814,400
76553,400
62163,400
46626,400
66033,400
61518,400
3045,400
24709,400
16953,400
74134,400
54964,400
64078,400
76476,400
65392,400
72960,400
73098,400
78600,400
42243,400
69291,400
36220,400
34432,400
69831,400
67743,400
68491,400
34668,400
72100,400
57683,400
78253,400
31337,400
72691,400
30224,400
57939,400
76712,400
70036,400
65779,400
36644,400
94911,400
65243,400
74326,400
28837,400
46653,400
74389,400
59592,400
38242,400
56989,400
46505,400
72992,400
62094,400
15177,400
21735,400
45305,400
60012,400
63864,400
58891,400
57643,400
85347,400
77350,400
53353,400
41765,401
3450,401
67716,401
48471,401
34511,401
83189,401
21827,401
85093,401
73858,401
67723,401
74609,401
77087,401
15598,401
35,401
62851,401
43647,401
7553,401
99145,401
80554,401
27872,401
2048,401
17532,401
27519,401
80733,401
50657,401
95550,401
20874,401
41042,401
61607,401
21131,401
2029,401
41320,401
96769,401
73704,401
62700,401
75482,401
73245,401
59744,401
4052,401
45578,401
10105,401
55491,401
28659,401
32482,401
72211,401
49700,401
51276,401
3371,401
45535,401
49524,401
7053,401
47700,401
88408,401
77338,402
72507,402
796,402
6838,402
22969,402
19505,402
79810,402
22819,402
49134,402
19655,402
80088,402
840,402
95233,402
60714,402
51985,402
93421,402
45920,402
95453,402
34332,402
18381,402
1929,402
56183,402
86826,402
37624,402
90735,402
50918,402
71274,402
2117,402
34887,402
3351,402
49439,402
25729,402
67474,402
9059,402
4173,402
18556,402
62482,402
22167,402
99575,402
8091,402
11566,402
17142,402
2991,402
32877,402
21477,402
95811,402
93470,402
31066,402
85022,402
1955,402
41490,402
11377,402
99677,402
89404,402
6969,402
18725,402
47006,402
53939,402
31445,402
7294,402
74961,402
98656,402
1305,402
14035,402
21275,402
32364,402
63361,402
87822,402
56212,403
99782,403
62739,403
76696,403
97303,403
85616,403
56136,403
27400,403
88935,403
69935,403
99923,403
38551,403
53174,403
20639,403
1021,403
43578,403
71701,403
68327,403
16952,403
78858,403
54303,403
64270,403
58938,403
54767,403
61203,403
65855,403
4868,403
57112,403
63647,403
59718,403
36582,403
40566,403
28433,403
98189,403
89016,403
97658,403
66536,403
73651,403
56115,403
33045,403
58892,403
69708,403
61826,403
95911,403
62354,403
77066,403
92732,403
62809,403
47665,403
63441,403
62691,403
56497,403
31680,403
32723,403
57718,403
56026,403
39471,403
98511,403
58895,403
55837,403
48909,403
57975,403
63216,403
52865,403
97345,403
31509,403
21809,403
96668,403
68833,403
31171,403
20344,403
64514,403
61863,403
64557,403
30169,403
85367,403
62047,403
38489,403
61654,403
39858,403
48969,403
1844,403
64861,403
25622,403
73852,403
93629,403
64828,403
59794,403
97374,403
78709,403
68468,403
85988,403
68732,403
97260,403
27746,403
41503,403
58924,403
99536,403
99410,403
98571,403
27382,404
16881,404
24477,404
55981,404
19894,404
59481,404
54184,404
93998,404
99419,404
8943,404
67986,404
15202,404
8384,404
14827,404
38559,404
40829,404
55680,404
32795,404
7769,404
47126,404
